Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
0,41332.42335402769,South,Zone 2,0,0,4,6178,1,27,0,0,1,88,44.0,24,0,0,4,32,30110
0,34664.29367845369,North,Zone 6,5,2,3,4470,0,60,0,0,1,260,23.0,19,1,3,6,29,25133
0,38986.50593606391,West,Zone 6,6,0,3,4404,0,40,0,0,1,67,35.0,24,1,2,3,6,28084
0,41317.48669874594,West,Zone 3,5,1,4,5958,0,54,0,0,0,155,22.0,23,1,3,3,27,30143
0,19851.770457723374,North,Zone 3,8,0,2,5057,1,48,0,0,1,164,25.0,0,0,0,0,27,11134
1,30317.159179215636,West,Zone 4,5,1,3,5334,0,24,0,0,0,214,15.0,17,0,1,3,26,20099
0,16486.404910403104,West,Zone 6,6,0,4,3116,1,23,1,1,1,154,26.0,0,1,0,0,8,6111
0,36129.59852357756,South,Zone 2,0,0,3,4665,0,57,0,0,0,128,24.0,24,0,2,2,32,27095
0,37371.39383242723,South,Zone 1,7,3,2,4354,1,51,0,0,1,216,27.0,22,0,3,2,16,28150
0,16372.017968381024,West,Zone 4,6,0,2,5131,0,23,0,0,0,269,17.0,6,1,0,3,26,7055
0,39886.983641353436,West,Zone 2,5,1,2,4526,1,41,0,0,1,65,35.0,24,1,4,5,18,30088
0,38522.623336179735,West,Zone 4,3,0,4,4369,1,50,0,0,1,241,40.0,20,1,4,6,26,28118
0,30756.098419815662,East,Zone 6,7,0,5,4900,1,65,0,0,1,271,35.0,17,0,0,3,15,21103
0,25646.560135083622,North,Zone 6,4,0,2,4312,1,19,0,0,1,136,26.0,13,1,0,1,23,17103
0,42248.170368292034,North,Zone 6,2,0,3,3407,1,15,0,0,0,59,31.0,25,0,0,2,28,31110
0,18991.815359637694,East,Zone 4,5,0,2,8663,0,23,0,0,0,90,22.0,6,0,3,4,26,8082
0,44461.504739819764,North,Zone 1,4,0,2,7807,1,40,0,0,1,226,50.0,23,1,0,4,30,32148
0,30458.122152501746,West,Zone 4,5,0,4,5005,1,51,0,0,0,184,26.0,14,1,4,1,11,20134
0,26756.971599977052,West,Zone 2,8,0,5,4397,0,42,0,0,0,137,18.0,13,1,0,5,1,16129
1,18106.180863601272,North,Zone 5,1,1,4,4571,0,15,0,0,1,143,29.0,5,0,0,1,14,6123
0,63758.83871961488,North,Zone 4,4,0,2,4353,1,31,0,0,1,241,19.0,38,1,4,6,26,54133
0,22827.15427865809,West,Zone 6,8,1,4,3779,1,19,0,0,0,252,27.0,11,0,0,6,6,14110
0,42063.963594252156,South,Zone 5,3,0,3,4552,1,47,0,0,0,209,24.0,24,0,3,2,25,32106
0,19866.10250438092,South,Zone 5,5,4,2,5407,0,43,0,0,0,250,20.0,9,1,4,1,25,11081
0,24645.530297550475,North,Zone 5,0,2,2,3585,0,66,0,0,0,238,20.0,13,0,2,5,25,15103
0,40835.24858489637,South,Zone 4,6,0,2,4847,0,38,1,0,1,248,30.0,24,1,3,3,26,31131
0,27716.732726236438,North,Zone 5,8,0,2,6079,1,51,1,0,1,109,27.0,13,0,2,4,17,17076
0,19356.46665375583,North,Zone 6,8,1,3,3067,1,22,0,0,1,239,27.0,7,1,4,5,23,9111
0,47904.422851761316,West,Zone 4,1,1,3,4767,0,28,0,0,0,89,19.0,32,0,2,3,26,38098
0,62330.347721872604,West,Zone 4,5,0,6,5066,0,29,0,1,1,211,31.0,39,0,0,3,26,52145
0,16719.825826176704,West,Zone 6,6,1,2,4780,0,24,0,0,0,217,21.0,6,0,0,3,23,8064
0,38668.456143935204,West,Zone 6,6,0,3,6210,1,25,0,0,1,195,36.0,24,1,2,6,23,28141
0,14026.762816281022,North,Zone 5,5,0,3,4907,1,48,1,0,1,233,33.0,0,0,0,0,17,5055
0,18793.077818755115,South,Zone 4,1,5,2,4824,0,33,0,0,0,143,36.0,7,0,2,1,26,8063
0,32093.7718787906,North,Zone 6,0,0,3,4879,0,15,0,0,0,232,18.0,19,0,1,5,8,22096
0,21157.744869469032,West,Zone 6,1,0,4,3966,1,55,0,0,1,208,22.0,9,0,1,3,2,11132
0,46389.3603183562,West,Zone 6,7,0,2,4892,1,58,1,0,0,169,32.0,28,0,0,5,23,37070
1,29152.428286610615,South,Zone 1,7,1,3,5587,1,58,0,0,1,246,28.0,14,1,4,5,21,19143
0,18063.931246671083,South,Zone 2,1,1,2,4451,1,56,0,0,0,247,20.0,5,0,1,3,1,7091
1,28065.808532040064,West,Zone 5,5,1,3,3900,1,34,0,0,1,177,28.0,15,0,2,6,14,17115
0,26322.857914631713,North,Zone 5,0,2,3,4795,1,47,1,0,1,222,28.0,12,0,3,5,24,16150
0,43297.82190822121,West,Zone 1,7,0,4,5251,1,59,0,0,1,188,27.0,27,0,3,3,3,34137
0,14848.262052474322,South,Zone 5,4,0,4,5581,0,36,0,0,1,213,26.0,4,1,0,1,14,5127
0,42760.1841054394,North,Zone 6,4,2,4,4636,0,63,0,0,1,238,27.0,27,0,0,2,4,34064
1,32069.052748909377,North,Zone 6,1,0,4,4396,1,26,0,0,1,174,28.0,18,0,0,5,28,22108
0,33187.77965740248,South,Zone 4,7,0,1,7951,0,36,0,0,1,141,22.0,17,0,0,4,26,23116
0,52874.59498809136,West,Zone 5,8,0,2,4840,1,15,0,0,1,101,28.0,35,0,2,5,14,43096
0,13470.241808948078,South,Zone 2,6,0,3,5435,0,31,0,0,0,171,26.0,4,1,2,1,12,4071
0,36327.3684355959,West,Zone 4,1,1,4,5002,1,59,0,0,1,215,25.0,24,0,2,2,11,28061
0,24764.148055408063,North,Zone 6,8,1,4,5485,0,15,0,0,1,99,39.0,11,1,4,2,7,15151
0,13385.35368535963,North,Zone 6,4,2,2,7730,0,41,0,0,1,247,25.0,0,0,0,0,6,3137
0,43567.349742273494,North,Zone 6,1,0,2,6164,0,27,0,0,0,172,22.0,27,0,4,3,23,33084
1,18708.34615779917,West,Zone 6,2,0,3,7461,0,62,0,0,1,157,28.0,6,0,0,1,23,8075
1,59270.446207244735,West,Zone 5,6,2,5,5733,0,29,0,0,1,221,32.0,36,1,4,3,14,47134
0,14456.05908858634,South,Zone 5,7,0,2,4705,1,26,0,0,1,204,29.0,5,1,0,1,14,6077
0,42484.107227576395,East,Zone 5,3,0,5,7277,0,23,0,0,0,143,17.0,25,1,4,6,14,32147
0,26312.0727300403,South,Zone 5,8,0,2,6156,0,24,0,0,1,258,28.0,14,0,2,4,14,16118
1,34275.971669513194,North,Zone 3,4,0,2,4601,1,35,0,0,1,75,37.0,17,0,0,5,27,23148
0,15303.474036038639,South,Zone 6,4,0,2,3811,1,50,0,1,0,267,28.0,5,1,4,1,9,6132
0,23951.003136001513,West,Zone 5,8,1,4,5364,1,33,1,0,0,177,29.0,12,0,3,2,14,16080
0,40982.13955315946,North,Zone 6,5,1,2,4925,1,28,0,0,1,188,32.0,26,0,1,3,28,31087
0,27983.721777954892,West,Zone 3,0,0,3,4892,0,56,0,1,1,114,28.0,13,0,4,4,27,18060
1,25630.831506568207,North,Zone 2,6,3,2,5804,0,33,0,0,1,177,30.0,11,1,4,3,12,14058
0,15830.401055960527,North,Zone 6,3,1,2,3384,1,49,0,0,1,110,27.0,5,0,0,1,28,6093
0,42333.15423095957,North,Zone 6,1,0,1,4826,1,29,1,0,0,232,37.0,24,0,4,2,13,32075
0,39082.6178177505,West,Zone 5,4,0,2,4767,1,39,0,0,1,124,28.0,25,0,2,5,10,29085
0,47366.86907087771,West,Zone 5,7,0,4,4010,0,47,0,0,1,75,26.0,26,1,4,6,14,37091
0,18276.075162479123,South,Zone 6,2,2,4,4117,1,69,0,0,1,57,22.0,6,0,0,2,2,8079
0,15719.887487138369,North,Zone 4,0,1,2,6377,1,36,1,0,1,166,35.0,4,0,0,2,26,5082
0,18215.10046626436,North,Zone 5,5,1,4,4847,0,35,0,0,1,264,25.0,0,0,0,0,17,7129
1,51569.346352805616,South,Zone 5,8,0,3,3759,1,70,0,0,0,130,37.0,29,1,3,4,10,41056
0,45417.14901083256,West,Zone 6,5,0,4,4505,1,65,0,0,1,157,36.0,26,0,3,3,23,36055
0,42322.889867773876,South,Zone 6,2,4,3,2871,0,51,0,0,1,230,34.0,25,1,4,6,9,32140
0,44031.43387715661,South,Zone 4,8,0,3,4490,0,36,0,0,1,242,24.0,25,1,3,6,26,33088
0,42776.40731757252,South,Zone 2,1,0,4,4226,1,40,0,0,0,91,28.0,27,0,0,5,32,34066
0,15140.582005209038,West,Zone 6,6,2,3,5113,0,20,0,0,1,154,28.0,4,0,3,2,9,5144
0,51648.11688174041,South,Zone 3,8,0,2,5956,1,47,0,0,0,73,23.0,30,1,0,3,27,43086
0,46003.976805537066,South,Zone 3,6,0,3,4865,0,33,0,1,1,84,23.0,26,0,3,6,27,35128
0,23024.605692149642,North,Zone 1,1,0,3,3443,1,31,0,0,1,151,44.0,11,0,1,3,21,13129
0,21719.25057736147,South,Zone 2,2,0,4,6462,1,27,0,0,1,121,28.0,9,0,0,5,22,12056
0,38480.21685025819,West,Zone 5,3,2,2,5323,1,20,0,0,0,187,28.0,25,0,2,4,14,28141
0,41307.22987693464,North,Zone 2,2,1,3,6933,0,30,0,0,0,84,18.0,25,0,3,2,12,32149
0,36915.30265536367,West,Zone 5,3,0,2,4634,1,65,0,0,1,121,36.0,22,0,2,3,14,26147
0,34593.53431083088,North,Zone 6,3,0,2,4893,1,23,1,0,1,162,32.0,20,1,4,4,28,26072
0,15898.096398123218,West,Zone 4,3,1,4,5279,1,70,1,0,1,83,33.0,4,0,0,1,11,5116
1,17625.44266533667,North,Zone 1,8,2,3,5393,0,37,0,0,0,167,29.0,5,1,4,3,31,6074
0,28237.05343260988,West,Zone 3,4,2,4,4891,0,50,0,0,0,197,27.0,12,1,4,6,19,17091
0,18405.537261962265,West,Zone 3,3,1,6,3582,0,52,1,0,1,250,44.0,6,0,1,4,19,7088
0,39990.167809755054,North,Zone 3,3,1,3,4028,0,40,0,0,0,84,24.0,23,1,4,2,27,30150
1,21995.07934512461,North,Zone 6,1,0,4,4084,1,53,0,0,1,220,26.0,9,1,4,4,29,12102
0,40641.230364039155,South,Zone 5,4,1,3,4184,1,52,0,0,1,255,18.0,23,1,1,2,25,28117
0,43292.8008583594,East,Zone 4,2,0,6,3998,1,17,1,0,1,190,31.0,24,0,0,3,26,33107
0,40942.90859397342,South,Zone 2,7,2,3,4256,1,16,0,0,0,115,22.0,24,0,0,4,12,30092
0,40832.65943151427,North,Zone 5,4,0,2,4286,0,52,0,1,1,137,28.0,25,0,2,4,17,31079
0,30694.770607204948,West,Zone 3,7,1,4,3982,1,38,0,0,1,228,29.0,17,1,3,3,19,22058
1,33909.905823219204,North,Zone 3,7,0,4,6106,1,24,0,0,0,112,20.0,19,0,0,6,27,24056
0,32269.887310103015,West,Zone 6,6,0,4,5661,1,52,0,0,0,122,28.0,15,1,0,1,9,21059
0,27276.091711360295,South,Zone 1,1,0,2,5284,1,43,0,0,1,247,30.0,14,0,2,1,31,17094
0,41083.39185423489,North,Zone 2,7,1,3,4892,0,36,0,0,1,151,23.0,23,0,3,5,12,30114
0,13762.71182849384,South,Zone 5,0,3,2,4818,1,21,0,0,1,177,28.0,4,0,3,1,25,5080
0,39244.28783578581,North,Zone 5,5,4,2,6319,1,26,0,0,1,155,36.0,25,1,2,6,17,30130
0,18489.45807693107,South,Zone 3,4,0,2,4742,0,44,0,1,1,262,28.0,8,0,2,2,27,9069
0,35363.74516984063,North,Zone 5,1,3,4,5984,1,18,0,1,1,191,42.0,19,0,3,6,14,24132
0,26440.79484869927,North,Zone 6,1,2,3,5096,1,27,0,0,1,217,27.0,12,0,4,1,9,16123
0,33480.815951519326,South,Zone 2,7,2,3,6454,0,16,0,0,0,74,20.0,17,0,0,6,32,22135
0,25019.35839404331,North,Zone 2,1,0,3,4764,0,44,0,0,1,73,33.0,15,0,1,2,22,17079
0,15947.222494535466,West,Zone 5,3,0,4,3878,0,26,0,0,0,224,20.0,5,1,3,1,5,7105
0,38616.0181470026,West,Zone 1,5,0,5,6865,1,28,0,0,1,218,26.0,25,0,2,5,30,28119
0,33369.75672268038,West,Zone 6,6,0,5,4947,1,56,0,0,1,124,36.0,17,1,4,2,9,23098
0,61354.80317712243,South,Zone 5,0,0,4,4571,0,25,0,0,1,208,28.0,38,0,0,3,14,52064
0,11857.975189107137,West,Zone 3,1,1,3,4848,0,50,0,0,0,85,26.0,0,0,0,0,19,3059
0,37522.54277224127,North,Zone 1,6,0,3,5211,0,70,0,0,0,156,32.0,22,0,3,5,21,29077
0,39423.702179130865,North,Zone 1,8,0,3,4695,1,18,0,0,0,158,21.0,24,1,3,5,30,30082
0,24233.526100138126,North,Zone 6,6,0,2,4176,1,27,0,0,0,269,21.0,10,0,1,1,28,13082
1,38197.78023623791,North,Zone 6,5,0,4,4438,1,43,1,0,1,261,28.0,24,0,1,4,6,28090
0,16547.75327155936,North,Zone 4,0,3,2,6713,1,33,0,0,1,158,23.0,6,0,2,3,26,7085
0,39514.281308658945,South,Zone 6,4,0,3,4353,1,44,0,0,1,136,28.0,23,1,1,5,9,29115
0,29643.79327562632,North,Zone 1,4,0,3,4895,0,33,0,0,1,121,26.0,16,0,1,2,30,20058
0,18181.281855908357,West,Zone 5,8,0,5,5368,0,56,0,0,1,195,22.0,6,0,3,3,14,8086
1,34771.9359220377,North,Zone 6,8,0,4,4138,0,23,0,0,1,132,28.0,19,1,3,2,28,24074
0,17873.874735820435,West,Zone 5,8,0,3,4189,1,34,0,0,1,173,20.0,6,0,3,2,25,8107
0,38138.78150421491,West,Zone 6,6,0,4,4382,0,38,0,0,1,220,29.0,24,0,1,6,6,28103
0,17391.65522934997,North,Zone 4,7,1,4,4859,0,30,0,0,1,245,48.0,5,0,1,6,26,6078
0,39543.11064545344,West,Zone 6,3,2,5,2989,0,61,0,0,0,130,23.0,26,0,2,4,23,31062
0,36068.308216876416,North,Zone 6,5,0,4,5997,0,46,0,0,1,111,34.0,21,0,1,2,29,26146
1,39138.43660081082,West,Zone 5,1,1,3,3349,1,43,0,0,1,218,28.0,23,1,1,2,10,28151
0,62709.881957306636,West,Zone 3,4,0,3,4993,1,15,0,0,0,184,35.0,38,1,4,6,27,53057
0,16304.668606996294,South,Zone 4,5,0,4,3349,1,55,0,0,1,266,23.0,5,0,0,3,20,6151
0,29098.96558163554,South,Zone 4,3,1,2,7667,0,18,0,0,0,257,23.0,14,1,4,6,11,19151
0,14625.491001612074,South,Zone 4,8,0,2,4037,0,39,0,0,0,178,24.0,5,0,1,2,11,6130
0,40444.50072930386,West,Zone 3,1,2,6,5240,1,50,0,0,1,210,23.0,24,0,2,4,19,28056
0,26899.65163248886,South,Zone 6,6,0,2,5023,1,46,1,0,1,118,28.0,12,1,4,2,29,17105
0,27189.75655454671,West,Zone 2,2,0,3,4134,1,50,0,0,1,124,23.0,12,0,0,1,12,16094
0,25559.831635250943,North,Zone 1,1,1,5,5115,0,21,0,0,1,131,28.0,11,0,4,1,3,14126
0,31282.585033849904,North,Zone 6,0,1,4,3952,0,44,0,0,1,134,25.0,17,0,2,3,28,21125
0,47629.024170789875,North,Zone 1,5,0,3,4051,1,45,0,0,1,67,28.0,30,0,2,5,30,35070
0,33522.6653449579,North,Zone 6,3,2,4,3978,0,40,0,0,1,179,24.0,22,0,2,4,28,25081
0,21558.284159740717,North,Zone 6,7,1,4,4833,1,18,0,0,1,154,29.0,9,0,3,1,29,12078
0,17050.957417712136,South,Zone 4,4,3,3,5299,1,37,0,0,1,243,25.0,6,0,2,2,26,7148
0,36477.06548405011,North,Zone 5,2,0,4,4963,0,36,0,0,0,264,20.0,21,0,2,6,25,26114
0,33400.71776241703,North,Zone 6,0,0,5,6632,1,68,0,0,1,128,20.0,17,0,4,6,6,24071
0,21141.707404381767,South,Zone 5,7,0,2,5259,0,46,0,0,0,195,29.0,10,0,1,4,25,11088
0,32691.727074408514,North,Zone 6,0,0,3,5892,0,50,0,0,1,169,34.0,20,0,1,6,28,23115
0,46287.41230249385,West,Zone 3,4,1,4,4102,1,36,0,0,0,183,46.0,28,0,0,3,19,37129
0,38576.28895797508,North,Zone 6,5,0,3,4455,0,36,0,0,1,66,67.0,21,0,3,3,23,28133
0,35553.1348182848,North,Zone 5,6,0,2,6303,0,40,0,0,1,249,19.0,20,0,3,2,14,27066
0,14071.237839728223,South,Zone 1,1,0,2,4173,1,51,0,0,1,168,27.0,0,0,0,0,21,4121
0,28973.346899897508,West,Zone 4,7,0,5,5945,1,42,0,0,0,127,30.0,16,1,4,6,26,21059
0,23314.09337500751,West,Zone 2,1,1,4,4507,0,34,0,1,1,110,32.0,8,0,0,5,12,11076
0,29412.4358896639,West,Zone 4,7,0,4,4648,1,20,0,0,1,213,49.0,16,1,1,6,26,19062
0,39731.58841451963,North,Zone 6,6,2,6,4986,0,59,0,0,0,255,18.0,26,1,1,5,28,31128
0,33347.83803500743,North,Zone 5,7,0,2,5632,1,21,0,0,1,58,31.0,21,0,2,3,24,24055
0,37607.61076164064,North,Zone 3,1,1,4,4902,1,59,0,0,1,122,41.0,22,0,2,2,27,27068
0,41587.467097243076,South,Zone 2,8,0,4,6196,1,19,0,0,0,266,34.0,25,1,4,3,12,32126
0,25873.53733889786,North,Zone 6,3,0,3,5431,0,25,0,0,1,201,21.0,14,0,2,5,6,17106
0,43520.027869502264,North,Zone 2,0,2,2,5511,1,63,0,0,0,56,23.0,26,0,0,2,12,32090
0,18062.988082836873,North,Zone 6,5,1,3,4449,0,34,0,0,0,116,28.0,6,0,0,3,6,8135
0,16854.350517012223,North,Zone 5,0,1,2,6552,0,67,0,0,0,140,31.0,8,0,1,6,14,9146
0,23749.251783640015,North,Zone 6,5,0,3,4908,0,41,0,0,0,70,18.0,12,0,1,2,28,14079
0,34685.20850011023,North,Zone 4,5,0,4,5598,0,34,0,0,0,185,18.0,19,1,4,2,26,25102
0,30874.10095035187,North,Zone 6,0,0,2,8241,1,19,0,0,0,267,20.0,19,0,1,6,28,22126
1,27739.980511629255,West,Zone 4,5,0,4,5383,0,26,0,0,0,78,14.0,15,0,0,4,11,19085
0,27708.03745578834,South,Zone 3,8,2,3,4805,0,53,0,0,0,191,20.0,13,0,0,4,19,18100
0,32438.355961231086,West,Zone 4,3,0,4,6276,0,26,0,0,1,221,31.0,18,0,1,6,11,21093
0,26748.15093810687,South,Zone 2,7,0,2,6472,1,26,1,0,1,94,30.0,13,1,0,6,1,17145
0,33119.8803248958,North,Zone 1,7,0,4,3782,1,34,0,0,1,95,22.0,18,1,0,6,16,23117
0,41733.725150953425,North,Zone 1,4,0,2,4938,0,24,0,0,1,221,26.0,23,0,0,5,30,32148
0,44471.46592239933,West,Zone 4,1,1,2,6695,0,21,0,0,0,115,19.0,25,1,4,3,26,33111
1,42386.0165458472,West,Zone 4,6,0,3,3861,1,46,0,0,1,120,36.0,27,0,1,5,11,34083
0,25945.310034589966,South,Zone 4,1,0,2,3826,1,34,0,0,1,87,32.0,13,0,2,3,26,16062
0,37655.327703386305,South,Zone 5,8,0,3,4474,0,25,0,0,0,93,29.0,22,0,0,3,14,29074
0,46860.92737022367,South,Zone 3,3,1,2,8245,0,45,0,0,1,156,24.0,30,0,1,4,19,36073
0,15244.469832255952,North,Zone 6,5,4,2,3902,1,59,0,1,1,137,37.0,5,1,3,2,28,6141
0,21491.077489356983,North,Zone 5,7,1,3,4843,1,25,0,0,0,161,21.0,8,0,0,4,14,10149
0,30101.722117106183,South,Zone 4,2,0,3,5039,0,50,0,0,1,255,36.0,14,0,0,5,11,19101
0,39064.530517915264,North,Zone 6,5,0,3,4354,0,21,0,0,1,210,28.0,25,0,3,3,9,31131
0,34082.93850971233,West,Zone 6,2,0,4,4907,1,61,0,0,1,98,34.0,20,0,4,3,8,25059
0,23887.825732611444,West,Zone 6,0,5,6,4708,0,42,0,0,0,220,18.0,13,0,1,1,9,15102
0,15682.453841399607,West,Zone 6,6,0,6,3975,0,38,0,0,0,162,18.0,5,1,1,1,8,6084
0,37716.50687559045,South,Zone 1,0,3,2,7257,1,62,0,0,1,146,31.0,22,0,0,6,16,28109
0,35696.588587674996,South,Zone 5,1,0,2,4050,0,56,0,0,0,179,26.0,19,0,0,5,10,24103
0,23868.204502110697,West,Zone 6,2,0,2,4439,0,64,0,0,1,254,53.0,10,0,3,2,9,14091
0,38438.81303716135,South,Zone 2,5,4,3,4527,0,45,0,0,1,242,32.0,24,1,4,4,1,30060
0,34053.52700003267,North,Zone 5,2,0,3,5495,0,30,0,0,1,246,31.0,16,0,3,6,17,22135
0,29091.171201812187,North,Zone 6,0,1,3,6912,1,33,0,0,1,224,23.0,14,0,0,6,4,18129
0,17883.941037198165,North,Zone 5,3,0,4,5836,0,23,0,0,1,267,32.0,5,1,1,1,24,7132
0,18676.92766294389,South,Zone 2,5,0,2,5606,1,62,0,0,1,94,49.0,6,1,1,1,1,8123
0,23644.402343643334,North,Zone 6,3,0,5,4760,0,20,1,0,1,154,24.0,9,1,4,6,28,14142
0,27237.28674954002,North,Zone 1,3,0,2,5251,1,28,0,0,0,101,35.0,16,1,2,5,30,19063
0,39088.88392581861,North,Zone 6,4,0,2,5008,0,52,0,0,1,184,26.0,23,1,1,2,29,30058
0,36500.887588385434,West,Zone 5,0,0,4,4024,0,23,1,0,1,58,34.0,22,0,0,3,14,28069
0,17143.488649736883,South,Zone 2,4,0,2,5262,1,61,0,0,0,204,30.0,5,1,0,3,12,7108
0,31910.861261644754,West,Zone 1,2,0,4,6405,0,58,0,0,1,182,34.0,16,0,3,3,3,21127
0,45605.896111887574,North,Zone 6,5,1,3,4867,0,61,0,0,1,96,33.0,29,0,1,6,28,35121
0,13652.05190573958,North,Zone 6,1,0,2,4581,1,30,0,0,1,203,27.0,4,0,0,2,29,5059
0,20732.356412115074,South,Zone 2,2,1,2,4823,0,55,0,0,0,120,21.0,8,0,1,1,12,10123
0,16446.325514646156,West,Zone 5,2,0,4,5061,1,32,0,0,1,198,33.0,6,1,3,5,10,8118
0,38250.26351431718,West,Zone 6,4,0,5,5851,1,23,0,0,0,117,28.0,20,0,0,1,6,27082
0,40524.63774486429,West,Zone 4,1,5,2,4470,1,54,0,0,1,226,28.0,25,0,0,6,26,32134
0,40225.20523130828,South,Zone 1,0,1,2,5001,1,65,0,0,1,262,29.0,24,0,3,6,16,32065
0,17411.92886769706,South,Zone 2,2,0,2,6040,0,15,0,0,0,151,16.0,7,0,2,3,22,8072
1,45262.63524497283,West,Zone 4,2,2,2,4055,0,42,0,0,1,138,26.0,29,0,1,2,11,35139
0,29034.67019098219,North,Zone 4,7,0,3,5573,1,52,0,1,1,87,28.0,12,1,4,6,26,18098
0,22927.022743279602,East,Zone 4,2,2,4,5935,0,56,0,0,0,171,19.0,11,1,1,6,26,13108
0,61859.03796857792,North,Zone 6,0,1,3,6529,0,70,0,0,1,180,28.0,39,0,4,6,15,51084
0,35433.17754250212,West,Zone 3,3,0,4,4107,1,24,0,0,1,247,36.0,20,0,3,6,19,25146
0,17256.903793193975,South,Zone 6,7,0,3,5585,1,27,0,0,1,136,28.0,0,0,0,0,9,8108
0,22372.112395709984,South,Zone 1,1,1,3,4950,0,35,0,0,0,167,28.0,9,0,3,3,31,13078
0,40896.46331767172,South,Zone 6,7,0,2,3929,0,23,1,0,1,239,32.0,24,0,0,2,2,30092
0,22276.38454267861,North,Zone 6,7,0,3,4343,0,53,1,1,1,254,25.0,9,0,1,1,23,11067
0,35795.77456525905,West,Zone 4,5,1,4,4871,1,64,0,0,1,241,23.0,23,0,1,5,26,27103
0,27122.21406233259,North,Zone 6,8,2,2,5356,0,30,0,0,1,267,27.0,13,0,0,5,9,16096
0,27789.82492258668,West,Zone 6,7,0,2,5877,1,70,1,0,1,85,34.0,13,0,1,1,23,17089
1,44009.12597113151,West,Zone 5,2,3,4,3566,0,30,0,0,1,141,37.0,26,0,3,5,10,33149
0,31241.17220187453,North,Zone 1,6,0,3,3847,1,46,1,0,1,108,31.0,17,1,4,5,31,22148
0,25281.428521888898,North,Zone 5,3,0,2,5006,1,45,0,0,1,57,28.0,13,1,1,2,25,16101
0,33618.13417617166,North,Zone 6,7,0,3,5354,1,69,0,0,1,212,23.0,18,0,0,6,29,23115
1,62020.16835800323,North,Zone 6,4,0,3,4476,1,15,0,0,1,254,23.0,36,1,4,4,23,50092
0,40186.51456072007,South,Zone 3,0,0,2,4917,1,16,0,0,1,179,20.0,22,0,4,6,19,30103
0,40602.310341005264,West,Zone 6,3,1,4,4572,0,36,0,0,1,152,41.0,24,1,4,6,8,31099
0,21928.885615041472,West,Zone 4,8,0,4,3765,1,59,0,0,1,239,34.0,12,0,1,3,26,14059
0,26106.195692282992,West,Zone 6,6,2,2,4732,0,60,0,0,0,119,26.0,13,0,0,5,6,16103
0,34861.65856309356,North,Zone 1,6,0,2,7600,0,29,0,1,1,85,28.0,19,1,0,2,3,25128
0,13715.771839552828,North,Zone 6,2,4,3,5267,0,40,0,1,1,72,28.0,4,0,2,1,6,5135
1,23894.965263704544,North,Zone 3,4,2,4,5005,1,38,0,0,0,136,31.0,12,1,4,6,27,15147
0,42095.355523694205,North,Zone 5,2,4,2,5444,0,68,0,0,0,270,18.0,24,1,4,5,24,31061
0,18883.349176946496,West,Zone 4,4,0,4,6407,0,67,0,0,1,204,22.0,5,1,0,3,11,7104
0,32915.48298972484,West,Zone 6,0,0,3,4783,1,58,0,0,1,67,28.0,17,0,0,6,23,22069
0,53684.41128841068,South,Zone 3,0,0,3,5161,1,47,0,0,0,245,23.0,34,0,1,2,19,42132
0,44761.69458030126,West,Zone 4,0,1,2,4506,0,29,1,0,1,122,38.0,27,0,4,2,11,34083
1,31265.811349518404,North,Zone 5,6,0,3,6629,1,30,0,0,0,217,21.0,16,0,3,2,17,21142
1,34296.11166172614,West,Zone 5,4,0,2,4213,1,19,0,0,1,152,22.0,20,0,3,4,10,25055
0,11620.903979457218,North,Zone 5,0,3,2,5145,1,45,0,0,1,224,37.0,0,0,0,0,17,2140
0,49760.595027660645,North,Zone 3,1,0,3,4561,0,68,0,0,0,222,16.0,28,0,3,4,27,39068
0,44302.21335228304,North,Zone 2,7,5,4,3912,0,20,0,0,0,108,21.0,27,1,3,6,12,35106
0,41038.47704614147,North,Zone 1,7,5,2,6867,1,56,0,0,0,197,31.0,26,0,1,4,21,31109
0,30667.22468904799,North,Zone 3,8,0,3,4878,1,44,0,0,1,179,23.0,18,1,1,5,27,21067
0,37023.03924382843,South,Zone 3,2,0,2,3685,0,33,0,0,1,249,25.0,20,0,0,4,19,27136
0,39740.70237544622,North,Zone 4,1,2,4,6460,1,63,0,0,1,77,43.0,23,0,3,4,26,29097
0,14427.115752540065,West,Zone 5,0,1,2,4600,0,20,0,0,0,141,21.0,0,0,0,0,10,4119
0,21721.67460093605,North,Zone 5,1,0,4,6027,0,43,0,0,0,59,23.0,10,1,2,3,24,12143
0,16971.12210226713,South,Zone 5,8,0,3,5363,1,29,0,0,1,198,22.0,5,0,0,2,14,7082
0,47168.61475778938,North,Zone 6,5,0,2,4876,0,15,0,0,1,253,29.0,26,1,4,6,29,36138
0,35670.92929377589,West,Zone 4,4,0,2,5140,1,16,0,0,1,224,25.0,22,0,2,6,26,27088
0,36687.26047708653,West,Zone 1,0,0,8,3249,1,45,0,0,1,114,28.0,21,0,0,2,30,27135
0,21416.02024376379,West,Zone 5,0,0,3,4671,1,35,0,0,1,261,24.0,10,0,4,5,14,12094
